I1;I2;I1MAX;I1MIN;I1VAR;I2MAX;I2MIN;I2VAR;I3;I4;I3max;I3min;I3var;I4MAX;I4MIN;I5;I6;Itotal1;Itotalmax1;Itotalmin1;Vdcmean1;Vdcmax1;Vdcmin1;Pdcmean1;IR;T;range 1;range 2;range 3;range 4;class
3.1631;5.0145;4.9479;2.7637;0.0007086;5.043;4.9516;0.00010117;4.894;4.894;4.9531;4.8754;0.00042151;4.9531;4.8754;4.894;4.894;447.9;457.12;445.77;523.61;525.68;514.95;224.77;860;15;2.1842;0.0914;-1.8514;0;2
-0.027511;1.4858;1.4676;-0.29404;0.00075711;1.4938;1.4711;1.23E-05;1.4477;1.4477;1.4703;1.4381;0.00010875;1.4703;1.4381;1.4477;1.4477;426.44;457.12;394.58;509.85;514.55;496.88;64.287;253;15;1.76164;0.0227;-1.513311;0;2
1.8251;2.2081;2.1902;1.7743;8.85E-05;2.2257;2.1938;4.12E-05;2.1669;2.1669;2.1933;2.1582;8.90E-05;2.1933;2.1582;2.1669;2.1669;426.83;457.41;394.67;508.81;511.15;500.14;96.918;380;21;0.4159;0.0319;-0.383;0;2
1.1637;1.5496;1.5319;1.1019;4.42E-05;1.5604;1.5354;1.34E-05;1.5165;1.5165;1.5346;1.5116;3.59E-05;1.5346;1.5116;1.5165;1.5165;426.83;457.41;394.67;504.55;506.43;496.1;67.206;266;21;0.43;0.025;-0.3859;0;2
2.4578;2.8751;2.818;2.4524;1.79E-05;2.8775;2.8186;1.09E-06;2.9271;2.5098;2.9284;2.8188;1.10E-06;2.8182;2.5055;2.8204;2.8204;426.47;456.23;393.08;492.35;492.62;492.09;122.08;495;35;0.3656;0.0589;-0.4173;0.4173;3
2.5872;2.6947;2.7157;2.5676;0.00044058;2.7331;2.6785;0.00028483;2.7192;2.6117;2.7514;2.705;0.00021029;2.7159;2.5941;2.6731;2.6731;426.52;457.2;394.62;516.48;520.76;503.49;121.58;468;16;0.1481;0.0546;-0.1075;0.1075;3
3.5896;3.6854;3.7134;3.5744;0.0003774;3.7337;3.6716;0.00030977;3.71;3.6141;3.7552;3.6968;0.00027528;3.7136;3.5996;3.6636;3.6636;426.52;457.2;394.62;520.54;523.09;510.29;167.93;643;16;0.139;0.0621;-0.0958;0.0959;3
1.0303;1.1905;1.1905;1.0152;0.00026625;1.2031;1.1849;3.16E-05;1.2074;1.0472;1.213;1.1914;6.64E-06;1.1907;1.035;1.172;1.172;426.44;457.12;394.58;507.53;512.16;495.15;52.338;205;15;0.1753;0.0182;-0.1602;0.1602;3
2.6496;2.7741;2.7887;2.6353;0.00031438;2.8094;2.7626;0.0001951;2.802;2.6775;2.8313;2.7896;0.00013924;2.7889;2.6648;2.7494;2.7494;426.67;457.28;394.68;515;517.95;504.15;124.67;482;18;0.1534;0.0468;-0.1245;0.1245;3
1.8634;1.941;1.9581;1.8416;0.0004112;1.9689;1.9239;0.00024005;1.9576;1.88;1.9797;1.9431;0.00016399;1.9583;1.8609;1.9263;1.9263;426.17;456.91;394.4;515.61;523.15;499.84;87.475;336;12;0.1165;0.045;-0.0776;0.0776;3
5.2606;5.3575;5.4123;5.2247;0.001305;5.4349;5.3235;0.001152;5.3831;5.2863;5.4574;5.3501;0.0010755;5.4125;5.2514;5.3342;5.3342;485.73;486.35;484.66;529.07;533.14;517.27;248.53;936;10;0.1876;0.1114;-0.0969;0.0968;3
3.3285;3.578;3.5597;3.3169;8.84E-05;3.6009;3.5604;4.04E-05;3.6265;3.377;3.6434;3.5606;2.32E-05;3.5599;3.3673;3.534;3.534;426.88;457.39;394.66;513.04;514.2;508.19;159.55;621;22;0.2428;0.0405;-0.2495;0.2495;3
5.3976;5.5234;5.5012;5.3865;1.37E-05;5.5368;5.5019;1.16E-05;5.5568;5.431;5.5698;5.5021;1.11E-05;5.5014;5.4202;5.4932;5.4932;502.35;503.47;500.28;516.63;517.14;514.42;249.76;967;21;0.1147;0.0349;-0.1258;0.1258;3
1.6566;1.7761;1.7735;1.651;4.28E-05;1.7923;1.7721;2.00E-05;1.7997;1.6802;1.8118;1.7744;1.15E-05;1.7737;1.6755;1.7549;1.7549;426.91;457.43;394.62;504;505.45;497.01;77.848;308;23;0.1225;0.0202;-0.1195;0.1195;3
3.9163;4.079;4.0439;3.9086;7.93E-06;4.0857;4.0445;5.27E-06;4.1186;3.9559;4.1247;4.0447;4.70E-06;4.0441;3.9488;4.0441;4.0441;426.98;457.34;394.42;508.56;508.98;507.94;180.97;711;26;0.1353;0.0412;-0.1627;0.1627;3
4.5936;5.7457;5.6475;4.5682;0.00030644;5.7616;5.6482;1.30E-05;5.84;4.6878;5.8456;5.6484;4.27E-06;5.6477;4.6667;5.6257;5.6257;514.15;515.26;512.17;519.13;519.76;515.43;256.65;990;19;1.0793;0.1134;-1.1521;1.1522;3
5.183;5.2683;5.2444;5.1736;9.81E-06;5.2775;5.245;9.03E-06;5.2917;5.2064;5.3008;5.2452;8.87E-06;5.2446;5.1971;5.2466;5.2466;478.17;480.47;473.75;499.15;499.39;498.83;230.46;922;33;0.0708;0.0325;-0.0853;0.0853;3
1.7835;1.943;1.9529;1.755;0.00072096;1.9668;1.9282;0.0001735;1.9658;1.8062;1.9791;1.9538;5.98E-05;1.9531;1.7836;1.9207;1.9207;426.17;456.91;394.4;515.55;523.18;499.86;87.177;335;12;0.1979;0.0386;-0.1595;0.1596;3
1.2036;1.2846;1.2731;1.202;1.62E-06;1.2884;1.2738;7.10E-07;1.3016;1.2206;1.3047;1.274;5.14E-07;1.2733;1.2192;1.2696;1.2696;426.98;457.33;394.4;494.3;494.7;491.83;55.219;223;27;0.0711;0.0146;-0.081;0.081;3
3.8248;3.9591;3.9937;3.7975;0.00088213;4.0168;3.9356;0.00062537;3.991;3.8567;4.0411;3.9698;0.00049457;3.9939;3.8316;3.9311;3.9311;426.17;456.91;394.4;525.17;529.53;512.12;181.8;689;12;0.1962;0.0812;-0.1343;0.1343;3
4.178;4.2532;4.2343;4.1728;3.39E-06;4.2585;4.2349;2.99E-06;4.2737;4.1985;4.2789;4.2351;2.95E-06;4.2345;4.1933;4.2344;4.2344;426.89;457.07;394.02;502.82;503.02;502.52;187.36;744;30;0.0615;0.0236;-0.0752;0.0752;3
2.2138;2.3034;2.2813;2.2101;2.21E-06;2.3064;2.282;1.52E-06;2.3255;2.236;2.3283;2.2822;1.39E-06;2.2815;2.2325;2.2839;2.2839;426.68;456.61;393.5;493.21;493.6;492.79;99.112;401;33;0.0712;0.0244;-0.0896;0.0895;3
0.66379;0.7348;0.73397;0.65876;3.25E-05;0.7422;0.73211;8.40E-06;0.74529;0.67428;0.74955;0.73486;2.97E-06;0.73417;0.6703;0.72458;0.72458;426.44;457.12;394.58;501.8;504.72;492.3;32;127;15;0.07521;0.01009;-0.07101;0.07101;3
2.9708;3.0454;3.0482;2.9639;4.02E-05;3.0667;3.039;3.45E-05;3.0651;2.9904;3.0855;3.0491;3.20E-05;3.0484;2.9838;3.0278;3.0278;426.91;457.43;394.62;510.48;511.43;505.53;136.06;532;23;0.0843;0.0277;-0.0746;0.0747;3
3.6715;3.7508;3.737;3.6664;5.21E-06;3.7585;3.7377;4.48E-06;3.7721;3.6928;3.7795;3.7379;4.31E-06;3.7372;3.6877;3.7316;3.7316;426.98;457.4;394.56;509.5;509.87;507.74;167.32;656;25;0.0706;0.0208;-0.0793;0.0793;3
3.2717;3.5747;3.5206;3.2652;1.03E-05;3.58;3.5213;2.39E-06;3.6297;3.3266;3.6335;3.5215;1.93E-06;3.5208;3.3214;3.5239;3.5239;426.89;457.07;394.02;501.75;502.13;501.26;155.52;619;30;0.2554;0.0587;-0.303;0.3031;3
3.8761;5.2232;5.1545;3.8341;0.0023144;5.2488;5.1552;6.20E-05;5.3017;3.9546;5.3092;5.1555;6.78E-06;5.1547;3.9178;5.1088;5.1088;466.66;467.48;465.16;522.55;523.95;515.87;234.52;898;16;1.3204;0.0936;-1.3471;1.3471;3
1.3793;1.4432;1.4446;1.3753;2.87E-05;1.4569;1.4398;1.92E-05;1.458;1.3942;1.4699;1.4455;1.47E-05;1.4448;1.3905;1.4301;1.4301;426.88;457.39;394.66;502.69;504.11;495.58;63.29;251;22;0.0693;0.0171;-0.0639;0.0638;3
3.0243;3.1585;3.1284;3.0178;4.99E-06;3.1629;3.1291;3.21E-06;3.1907;3.0565;3.1947;3.1293;2.84E-06;3.1286;3.0505;3.1301;3.1301;426.97;457.27;394.32;503.84;504.38;503.05;138.77;550;28;0.1106;0.0338;-0.1342;0.1342;3
3.2167;4.1539;4.1423;3.1314;0.0085181;4.1891;4.1382;0.000243;4.209;3.2717;4.2203;4.1432;2.43E-05;4.1425;3.1971;4.0763;4.0763;426.07;456.82;394.35;526.17;530.92;512.63;188.54;714;11;1.0109;0.0509;-0.9372;0.9373;3
2.8302;3.3113;3.315;2.7696;0.0037286;3.345;3.2925;0.00029767;3.3543;2.8732;3.3679;3.316;4.98E-05;3.3152;2.8235;3.2607;3.2607;426.07;456.82;394.35;523.44;529.83;508.71;150.17;570;11;0.5454;0.0525;-0.4811;0.4811;3
4.6865;4.7799;4.7585;4.6787;7.27E-06;4.7872;4.7591;6.41E-06;4.8051;4.7117;4.8123;4.7593;6.25E-06;4.7587;4.7042;4.7567;4.7567;439.08;456.94;431.92;501.88;502.19;501.46;210.08;836;31;0.0798;0.0281;-0.0934;0.0934;3
3.8557;3.9845;4.0175;3.8275;0.00074213;4.041;3.9598;0.00054859;4.0157;3.8869;4.0659;3.993;0.00044874;4.0177;3.8607;3.957;3.957;426.26;456.99;394.47;524.33;528.41;511.97;182.71;694;13;0.19;0.0812;-0.1288;0.1288;3
3.8329;3.9157;3.8913;3.8264;5.11E-06;3.9223;3.8919;4.49E-06;3.938;3.8552;3.9445;3.8921;4.38E-06;3.8915;3.8488;3.8954;3.8954;426.47;456.23;393.08;495.05;495.39;494.64;169.69;684;35;0.0649;0.0304;-0.0828;0.0828;3
2.7229;2.8037;2.8153;2.7151;0.00011795;2.8331;2.7965;9.56E-05;2.8243;2.7435;2.8518;2.8162;8.46E-05;2.8155;2.736;2.7854;2.7854;426.84;457.41;394.68;511.97;513.52;504.19;125.56;489;21;0.1002;0.0366;-0.0808;0.0808;3
1.0406;1.2761;1.2762;1.0091;0.0010012;1.2881;1.269;4.18E-05;1.2923;1.0568;1.2967;1.2771;5.46E-06;1.2764;1.0297;1.2554;1.2554;426.17;456.91;394.4;510.49;517.45;495.74;56.363;219;12;0.2671;0.0191;-0.2355;0.2355;3
4.7606;4.8475;4.8527;4.751;5.26E-05;4.8766;4.8383;4.78E-05;4.8711;4.7841;4.8995;4.8536;4.59E-05;4.8529;4.7747;4.826;4.826;443.77;457.38;440.06;517.59;518.29;513;219.88;849;20;0.1017;0.0383;-0.0869;0.087;3
2.536;2.6527;2.6748;2.5048;0.00085049;2.6897;2.6292;0.0004499;2.6764;2.5597;2.7045;2.6574;0.00028391;2.6751;2.5329;2.6315;2.6315;426.07;456.82;394.35;519.97;527.88;503.76;120.5;459;11;0.17;0.0605;-0.1167;0.1167;3
3.8481;3.956;3.9655;3.8363;0.00012432;3.9905;3.9451;0.00010343;3.9838;3.876;4.0165;3.9664;9.33E-05;3.9657;3.8646;3.9312;3.9312;426.79;457.38;394.68;516.46;517.77;510.09;178.74;691;20;0.1292;0.0454;-0.1079;0.1078;3
1.3661;2.8578;2.8256;1.2612;0.015808;2.8715;2.8263;3.20E-05;2.8925;1.4008;2.8958;2.8265;2.03E-06;2.8258;1.2999;2.7893;2.7893;426.59;457.24;394.66;515.35;518.47;504.48;125.94;488;17;1.5644;0.0452;-1.4917;1.4917;3
1.1091;1.4589;1.4245;1.1054;1.45E-05;1.4598;1.4252;1.95E-07;1.4857;1.136;1.4861;1.4253;2.91E-07;1.4247;1.1328;1.4251;1.4251;426.47;456.23;393.08;483.57;483.79;483.36;60.528;250;35;0.3191;0.0346;-0.3498;0.3497;3
1.4891;1.6058;1.6081;1.4793;0.0001134;1.6238;1.5994;4.46E-05;1.6269;1.5102;1.6392;1.609;2.19E-05;1.6083;1.5022;1.5864;1.5864;426.74;457.34;394.69;507.36;510.31;497.1;70.853;278;19;0.1288;0.0244;-0.1167;0.1167;3
5.38;5.4572;5.4748;5.3673;9.67E-05;5.4981;5.4449;9.05E-05;5.4785;5.4012;5.5187;5.4663;8.80E-05;5.475;5.3887;5.4375;5.4375;497.11;498.05;495.46;520.53;521.45;515.42;249.16;957;18;0.1075;0.0532;-0.0772;0.0773;3
4.1692;4.4007;4.4277;4.1312;0.0013616;4.4593;4.3724;0.00069262;4.4473;4.2159;4.491;4.4248;0.00041324;4.4279;4.1836;4.3587;4.3587;426.11;456.82;396.42;526.82;531.57;513.53;202.19;764;11;0.2965;0.0869;-0.2315;0.2314;3
3.3212;3.3941;3.412;3.3074;0.00015041;3.4297;3.381;0.00013219;3.4134;3.3405;3.4477;3.4007;0.00012351;3.4123;3.3271;3.3766;3.3766;426.79;457.38;394.68;515.08;517.05;508.14;153.13;593;20;0.1046;0.0487;-0.0729;0.0729;3
5.4236;5.6417;5.6137;5.414;2.62E-05;5.6635;5.6144;1.80E-05;5.6948;5.4767;5.7146;5.6146;1.54E-05;5.6139;5.4678;5.5948;5.5948;511.58;512.73;509.5;518;518.42;515;255.05;985;20;0.1997;0.0491;-0.2181;0.2181;3
3.8892;4.0112;3.9804;3.8829;5.89E-06;4.0191;3.9811;4.55E-06;4.0425;3.9206;4.05;3.9813;4.29E-06;3.9806;3.9145;3.9833;3.9833;426.97;457.27;394.32;505.49;505.81;504.89;177.17;700;28;0.0975;0.038;-0.122;0.1219;3
3.7193;4.0383;3.9804;3.7099;1.40E-05;4.0445;3.9811;4.07E-06;4.0982;3.7792;4.1027;3.9813;3.03E-06;3.9806;3.7714;3.9835;3.9835;426.97;457.27;394.32;505.47;505.84;504.91;177.11;700;28;0.2705;0.0634;-0.319;0.319;3
5.393;5.7516;5.7547;5.3649;0.00090679;5.8104;5.7316;0.00043464;5.8221;5.4634;5.8651;5.7556;0.00024453;5.7549;5.44;5.6876;5.6876;519.04;519.84;517.67;526.4;528.66;517.17;263.57;1000;13;0.3898;0.0788;-0.3586;0.3587;3
3.401;3.4785;3.5181;3.3681;0.00097672;3.5326;3.4486;0.00079407;3.4981;3.4205;3.548;3.4697;0.00069966;3.5183;3.3893;3.4611;3.4611;425.97;456.73;394.28;525.02;531.62;509.82;160.05;605;10;0.15;0.084;-0.0775;0.0776;3
1.4201;1.5662;1.5515;1.417;7.86E-06;1.5736;1.5522;2.23E-06;1.5909;1.4448;1.5958;1.5524;1.09E-06;1.5517;1.4423;1.543;1.543;426.98;457.33;394.4;496.98;497.6;494.01;67.468;271;27;0.1345;0.0214;-0.1461;0.1461;3
5.2751;5.6593;5.5988;5.2648;2.56E-05;5.672;5.5995;9.15E-06;5.7362;5.352;5.7459;5.5997;6.61E-06;5.599;5.3433;5.5898;5.5898;511.08;512.28;508.87;516.61;516.92;514.44;254.07;984;21;0.334;0.0725;-0.3842;0.3842;3
3.7403;3.9067;3.8665;3.7351;4.87E-06;3.9124;3.8671;2.92E-06;3.9469;3.7805;3.952;3.8673;2.74E-06;3.8667;3.7756;3.8713;3.8713;426.76;456.8;393.67;499.45;499.71;499.17;170.12;680;32;0.1314;0.0453;-0.1664;0.1664;3
2.6688;2.7978;2.8179;2.641;0.00066356;2.8363;2.7762;0.00036867;2.825;2.696;2.8551;2.8071;0.00024042;2.8181;2.6718;2.7736;2.7736;426.35;457.07;394.52;518.57;524.34;504.85;126.66;485;14;0.1769;0.0601;-0.129;0.129;3
4.8483;5.2864;5.2077;4.8385;1.94E-05;5.293;5.2083;4.14E-06;5.3679;4.9297;5.3726;5.2085;3.71E-06;5.2079;4.9217;5.2113;5.2113;475.51;477.55;471.6;502.08;502.24;501.85;230.15;916;31;0.3692;0.0847;-0.4381;0.4382;3
3.3783;3.8796;3.8088;3.369;2.81E-05;3.8832;3.8094;2.56E-06;3.9478;3.4466;3.9498;3.8096;2.07E-06;3.809;3.4392;3.8098;3.8098;426.68;456.61;393.5;497.79;498.07;497.51;166.75;669;33;0.4398;0.0738;-0.5013;0.5012;3
3.3195;3.3915;3.4205;3.3042;0.00033894;3.4369;3.3771;0.00029357;3.4105;3.3385;3.4539;3.3966;0.00027117;3.4207;3.3236;3.3745;3.3745;426.59;457.24;394.66;518.45;521.19;508.66;154.05;592;17;0.1163;0.0598;-0.072;0.072;3
1.3296;1.3918;1.3792;1.3284;4.10E-07;1.3932;1.3798;1.86E-07;1.4067;1.3446;1.408;1.38;1.91E-07;1.3794;1.3435;1.3787;1.3787;426.47;456.23;393.08;483.36;483.56;482.61;58.636;242;35;0.0508;0.0134;-0.0622;0.0621;3
2.9964;3.0777;3.0549;2.9915;2.55E-06;3.0816;3.0555;2.07E-06;3.0992;3.0178;3.1029;3.0557;2.02E-06;3.0551;3.0131;3.0585;3.0585;426.58;456.46;393.28;494.7;495.14;494.42;133.14;537;34;0.0634;0.0261;-0.0813;0.0814;3
2.6903;2.7631;2.793;2.663;0.0006143;2.8059;2.7387;0.00047278;2.781;2.7082;2.8196;2.7583;0.0004007;2.7932;2.6826;2.7473;2.7473;426.26;456.99;394.47;519.13;525.66;504.57;125.61;480;13;0.13;0.0672;-0.0728;0.0728;3
5.4046;5.5081;5.4777;5.3974;6.33E-06;5.5149;5.4783;5.59E-06;5.5362;5.4327;5.5429;5.4785;5.52E-06;5.4779;5.4257;5.4823;5.4823;500.15;502.12;496.47;503.64;503.82;503.43;242.97;964;30;0.0803;0.0366;-0.1035;0.1035;3
4.8751;4.9516;5.0103;4.8404;0.0012551;5.0283;4.9183;0.0011353;4.9721;4.8957;5.0463;4.9396;0.0010773;5.0105;4.8617;4.9329;4.9329;449.66;456.73;448.15;528.61;533.13;515.92;229.64;865;10;0.1699;0.11;-0.0765;0.0764;3
4.3788;4.4704;4.4453;4.3731;3.67E-06;4.4757;4.4459;3.13E-06;4.4951;4.4035;4.5002;4.4462;3.10E-06;4.4455;4.3979;4.448;4.448;428.03;457.33;405.68;507.53;507.66;507.27;198.64;782;27;0.0722;0.0298;-0.0916;0.0916;3
3.6463;3.98;3.9589;3.6337;0.00019404;4.0078;3.9596;6.91E-05;4.0377;3.7041;4.0561;3.9598;3.16E-05;3.9591;3.6939;3.9258;3.9258;426.79;457.38;394.68;516.42;517.62;510.12;178.41;690;20;0.3252;0.0482;-0.3337;0.3336;3
0.59647;0.74464;0.72875;0.59488;2.67E-06;0.74551;0.72943;7.35E-08;0.75812;0.60995;0.75848;0.72963;6.84E-08;0.72895;0.60863;0.72889;0.72889;426.97;457.27;394.32;483.9;484.68;483.31;30.99;128;28;0.13387;0.01608;-0.14817;0.14817;3
1.0142;1.0828;1.0889;1.0001;0.00015822;1.0965;1.0738;5.78E-05;1.0946;1.026;1.1035;1.0882;2.72E-05;1.0891;1.0145;1.0719;1.0719;426.07;456.82;394.35;509.72;517.2;494.99;48.111;187;11;0.0888;0.0227;-0.0686;0.0686;3
2.1391;2.2075;2.1982;2.1367;1.94E-06;2.2146;2.1989;1.43E-06;2.225;2.1566;2.2317;2.1991;1.32E-06;2.1984;2.1543;2.192;2.192;426.97;457.27;394.32;500.08;500.41;497.41;96.471;385;28;0.0615;0.0157;-0.0684;0.0684;3
2.7084;2.8636;2.8845;2.6709;0.0011867;2.9016;2.8383;0.00049673;2.8919;2.7366;2.918;2.873;0.00025948;2.8847;2.7056;2.8378;2.8378;425.97;456.73;394.28;521.88;530.13;505.84;130.41;495;10;0.2136;0.0633;-0.1552;0.1553;3
4.3869;4.7008;4.6443;4.376;1.75E-05;4.7095;4.645;6.83E-06;4.7653;4.4514;4.7722;4.6452;5.16E-06;4.6446;4.4421;4.6429;4.6429;433.63;457.19;422.57;504.66;505.04;504.06;206.13;816;29;0.2683;0.0645;-0.3139;0.3139;3
2.7741;2.8752;2.8796;2.7626;9.06E-05;2.9008;2.865;6.90E-05;2.9001;2.799;2.9234;2.8805;5.84E-05;2.8798;2.7882;2.8532;2.8532;426.88;457.39;394.66;510.96;512.63;504.25;128.34;501;22;0.117;0.0358;-0.1011;0.1011;3
4.2528;4.4772;4.4308;4.2453;8.75E-06;4.4844;4.4315;4.50E-06;4.5286;4.3042;4.5349;4.4317;3.94E-06;4.431;4.2975;4.4318;4.4318;427.75;457.27;404.06;506.01;506.25;505.58;197.3;779;28;0.1855;0.0529;-0.2244;0.2244;3
3.6385;3.9828;3.9252;3.6314;1.38E-05;3.9879;3.9259;3.02E-06;4.0439;3.6996;4.0474;3.9261;2.33E-06;3.9255;3.6938;3.9259;3.9259;426.98;457.33;394.4;506.88;507.19;506.56;175.03;690;27;0.2938;0.062;-0.3443;0.3443;3
3.0822;3.1534;3.1885;3.0589;0.00065666;3.2026;3.132;0.00054153;3.1716;3.1004;3.2175;3.1513;0.00048258;3.1887;3.0781;3.1372;3.1372;426.26;456.99;394.47;521.41;526.53;507.72;144.06;549;13;0.1296;0.0706;-0.0712;0.0712;3
3.3535;3.6155;3.6172;3.3369;0.00040112;3.6536;3.6046;0.000162;3.6636;3.4016;3.6898;3.6181;8.03E-05;3.6174;3.3881;3.5713;3.5713;426.67;457.28;394.68;517.92;520.05;509.24;162.81;627;18;0.2803;0.049;-0.262;0.262;3
1.7788;1.8953;1.8768;1.7764;1.80E-06;1.8991;1.8775;6.38E-07;1.9201;1.8036;1.9232;1.8777;5.36E-07;1.877;1.8015;1.8734;1.8734;426.94;457.19;394.18;496.69;497.04;494.85;81.871;329;29;0.1004;0.0216;-0.1165;0.1165;3
5.076;5.1481;5.1286;5.0673;7.50E-06;5.1553;5.1292;6.98E-06;5.1681;5.0959;5.1751;5.1294;6.89E-06;5.1288;5.0873;5.1296;5.1296;468.78;470.41;465.69;506.45;506.71;506.17;228.61;902;28;0.0613;0.0261;-0.0721;0.0722;3
1.0276;1.3034;1.284;1.0221;4.15E-05;1.3085;1.2847;2.18E-06;1.3255;1.0497;1.3274;1.2849;4.16E-07;1.2842;1.0451;1.2762;1.2762;426.95;457.39;394.6;498.36;499.18;493.91;55.892;224;24;0.2619;0.0238;-0.2758;0.2758;3
4.6734;4.9231;4.9277;4.6543;0.00041608;4.9719;4.908;0.0002471;4.9777;4.728;5.0174;4.9286;0.00016913;4.9279;4.7113;4.8747;4.8747;446.72;457.2;444.26;522.56;524.33;514.68;224.23;857;16;0.2734;0.0639;-0.2497;0.2497;3
1.7639;1.8316;1.8168;1.7619;7.35E-07;1.8339;1.8175;4.49E-07;1.8485;1.7807;1.8506;1.8177;4.37E-07;1.817;1.7789;1.8167;1.8167;426.84;456.94;393.92;493.34;493.58;492.95;78.862;319;31;0.0549;0.0164;-0.0677;0.0678;3
1.4081;1.6063;1.602;1.3969;0.00019951;1.6214;1.6015;3.30E-05;1.6306;1.4324;1.638;1.6029;8.47E-06;1.6022;1.4235;1.5809;1.5809;426.74;457.34;394.69;507.25;509.94;496.88;70.559;277;19;0.2051;0.0199;-0.1982;0.1982;3
2.8538;3.0265;3.002;2.8481;8.72E-06;3.0357;3.0027;4.31E-06;3.064;2.8913;3.0717;3.0029;3.23E-06;3.0022;2.8864;2.9932;2.9932;426.98;457.34;394.42;506.32;506.78;503.98;133.36;526;26;0.1539;0.033;-0.1727;0.1727;3
3.4783;3.5959;3.5688;3.4721;5.15E-06;3.6021;3.5694;3.85E-06;3.6258;3.5083;3.6317;3.5696;3.60E-06;3.569;3.5023;3.5693;3.5693;426.84;456.94;393.92;500.41;500.79;500.03;157.16;627;31;0.0967;0.0327;-0.1176;0.1175;3
1.969;2.0512;2.033;1.9663;1.53E-06;2.0538;2.0336;9.87E-07;2.0713;1.9892;2.0738;2.0338;9.11E-07;2.0332;1.9866;2.0334;2.0334;426.68;456.61;393.5;491.77;492.07;491.35;87.988;357;33;0.0667;0.0202;-0.0822;0.0821;3
2.4287;2.539;2.5176;2.4256;1.89E-06;2.542;2.5183;1.02E-06;2.5654;2.4551;2.5681;2.5185;9.48E-07;2.5178;2.4523;2.5158;2.5158;426.94;457.19;394.18;500.31;500.59;498.68;110.76;442;29;0.092;0.0237;-0.1103;0.1103;3
0.76584;0.85907;0.86073;0.75279;0.00015326;0.86848;0.85346;2.43E-05;0.87012;0.77688;0.87473;0.86162;6.26E-06;0.86093;0.76649;0.84753;0.84753;426.07;456.82;394.35;507.14;513.55;493.89;37.831;148;11;0.10794;0.01502;-0.09323;0.09324;3
4.9944;5.4277;5.348;4.9815;2.34E-05;5.435;5.3486;6.33E-06;5.5097;5.0765;5.5151;5.3488;5.00E-06;5.3482;5.0657;5.3524;5.3524;488.35;490.29;484.68;503.58;503.84;503.27;237.09;941;30;0.3665;0.0864;-0.4333;0.4332;3
1.2709;3.0613;2.9886;1.2288;0.0011824;3.0658;2.9893;1.71E-06;3.1024;1.312;3.1033;2.9895;1.06E-06;2.9888;1.2714;2.9778;2.9778;426.95;457.39;394.6;507.83;508.54;504.75;132.33;522;24;1.7598;0.0765;-1.7904;1.7904;3
1.3422;1.4183;1.4241;1.3346;8.65E-05;1.4358;1.4126;4.66E-05;1.4342;1.3581;1.4479;1.425;2.97E-05;1.4243;1.3516;1.4042;1.4042;426.67;457.28;394.68;506.96;509.97;496.38;62.675;246;18;0.0895;0.0232;-0.0761;0.0761;3
3.0024;3.3307;3.325;2.9784;0.00058059;3.3629;3.3178;0.00014825;3.3793;3.051;3.3976;3.3259;5.06E-05;3.3252;3.032;3.2829;3.2829;426.67;457.28;394.68;516.96;519.69;508;149.37;576;18;0.3466;0.0451;-0.3283;0.3283;3
1.8382;1.9326;1.9276;1.8344;2.04E-05;1.9458;1.9283;1.29E-05;1.9541;1.8597;1.9654;1.9285;9.69E-06;1.9278;1.8563;1.9137;1.9137;426.98;457.4;394.56;502.5;503.42;497.36;84.64;336;25;0.0932;0.0175;-0.0944;0.0944;3
4.2899;4.4355;4.4036;4.2846;4.65E-06;4.4407;4.4043;3.18E-06;4.4724;4.3268;4.4773;4.4045;3.05E-06;4.4038;4.3218;4.4027;4.4027;427.41;457.33;401.59;507.47;507.64;507.17;196.59;774;27;0.119;0.0364;-0.1456;0.1456;3
1.6992;1.7675;1.7837;1.679;0.00033016;1.7933;1.7513;0.00019927;1.7823;1.714;1.803;1.7684;0.00013984;1.7839;1.6961;1.7544;1.7544;426.17;456.91;394.4;514.54;522.17;498.58;79.502;306;12;0.1047;0.042;-0.0683;0.0683;3
4.7085;4.836;4.8741;4.6828;0.00079799;4.9007;4.8125;0.00064838;4.8684;4.7409;4.9285;4.8462;0.00057072;4.8743;4.7164;4.8072;4.8072;441.43;456.99;437.57;525.59;528.67;514.78;222.48;844;13;0.1913;0.0882;-0.1275;0.1275;3
0.87392;0.98505;0.96953;0.87159;2.22E-06;0.98651;0.9702;4.19E-07;1.0024;0.89125;1.0033;0.97039;2.33E-07;0.96972;0.88939;0.96841;0.96841;426.47;456.23;393.08;477.81;478.34;477.1;40.693;170;35;0.09794;0.01631;-0.11113;0.11115;3
2.0414;5.6551;5.5683;1.8034;0.05762;5.6727;5.569;4.47E-05;5.7164;2.1027;5.7203;5.5692;3.67E-06;5.5685;1.8703;5.5109;5.5109;501.39;502.09;500.17;526.14;528.65;517.5;253.65;966;12;3.7649;0.1037;-3.6137;3.6137;3
4.698;4.7766;4.751;4.6862;2.25E-05;4.7883;4.7516;2.09E-05;4.7982;4.7195;4.8097;4.7518;2.04E-05;4.7512;4.7079;4.7568;4.7568;439.17;457.07;432.22;503.33;503.99;502.63;210.67;836;30;0.0648;0.0367;-0.0786;0.0787;3
